ปี พ.ศ.,ประเภทรถ,ยี่ห้อ,รุ่น,จำนวน
2568,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,DAIHATSU,MOVE CANBUS THEORY G TURBO,2
2568,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,DEEPAL,E07 PERFORMANCE AWD,102
2568,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,DEEPAL,E07 PLUS,134
2568,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,DEEPAL,HUNTER K50,12
2568,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,DEEPAL,L07,410
2568,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,DEEPAL,L07 S,31
2568,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,DEEPAL,S05 MAX,2400
2568,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,DEEPAL,S05 PLUS,177
2568,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,DEEPAL,S05 REEV MAX,602
2568,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,DEEPAL,S07,4214
2568,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,DEEPAL,S07 L,319
2568,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,DENZA,DENZA D9 AWD,391
2568,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,DENZA,DENZA D9 FWD,2703
2568,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,DFSK,GLORY 560,4
2568,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,DFSK,GLORY 580 I-AUTO,4
2568,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,DONGFENG,NAMMI 06,2
2568,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,DONGFENG,S73,2
2568,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,FENGCHI,DYQ1030BEV1-H,2
2568,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,FERRARI,12Cilindri,1
2568,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,FERRARI,12Cilindri Spider,1
2568,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,FERRARI,296 GTB,13
2568,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,FERRARI,296 GTS,15
2568,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,FERRARI,488 GTB,1
2568,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,FERRARI,488 PISTA,1
2568,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,FERRARI,812 COMPETIZIONE A,1
2568,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,FERRARI,812 SUPERFAST,1
2568,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,FERRARI,F8 TRIBUTO,3
2568,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,FERRARI,PORTOFINO M,1
2568,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,FERRARI,PUROSANGUE,11
2568,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,FERRARI,ROMA,1
2568,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,FERRARI,ROMA SPIDER,1
2568,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,FERRARI,SF90 SPIDER,1
2568,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,FERRARI,SF90 XX STRADALE,1
2568,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,FOMM,FOMM ONE,3
2568,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,FORD,EVEREST,7907
2568,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,FORD,Ford Focus,3
2568,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,FORD,FORD EVEREST,1
2568,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,FORD,FORD EVEREST zFAE9BC,1
2568,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,FORD,FORD FIESTA,1
2568,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,FORD,FORD RANGER,2
2568,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,FORD,FORD RANGER iFBT9AH,1
2568,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,FORD,MUSTANG,15
2568,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,FORD,MUSTANG 2.3 ECOBOOST PREMIUM,2
2568,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,FORD,MUSTANG 2.3L ECOBOOST FASTBACK,1
2568,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,FORD,MUSTANG 2.3L ECOBOOST PREMIUM,2
2568,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,FORD,MUSTANG 5.0 GT FASTBACK,1
2568,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,FORD,MUSTANG 5.0 GT PREMIUM,1
2568,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,FORD,MUSTANG DARK HORSE,2
2568,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,FORD,MUSTANG ECOBOOST 2.3,4
2568,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,FORD,MUSTANG ECOBOOST FASTBACK,6
2568,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,FORD,MUSTANG ECOBOOST PREMIUM,1
2568,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,FORD,MUSTANG MACH 1,1
2568,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,FORD,MUSTANG MACH-E AWD,1
2568,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,FORD,MUSTANG MACH-E RWD,1
2568,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,FORD,RANGER,8963
2568,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,FORD,RANGER RAPTOR,1846
2568,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,FORD,RANGER SWB,1
2568,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,FOTON,E-TUNLAND,1
2568,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,GAC,M8 PHEV PREMIUM,111
2568,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,GEELY,EX5,1607
2568,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,GEELY,GALAXY E5,1
2568,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,GMC,HUMMER EV EDITION 1,1
2568,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,GMC,HUMMER EV2X,1
2568,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,GMC,YUKON DENALI,1
2568,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,GWM,GWM TANK 300,4591
2568,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,GWM,GWM TANK 500,280
2568,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,GWM TANK,300 HYBRID,439
2568,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,GWM TANK,500 HYBRID,115
2568,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HAVAL,H6 HEV PRO,18
2568,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HAVAL,H6 HEV ULTRA,304
2568,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HAVAL,H6 HYBRID,100
2568,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HAVAL,H6 PLUG-IN HYBRID,604
2568,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HAVAL,JOLION HYBRID,1013
2568,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HONDA,ACCORD,1753
2568,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HONDA,ACCORD HYBRID,5
2568,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HONDA,BR-V,79
2568,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HONDA,CITY,12753
2568,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HONDA,CITY HATCHBACK,16344
2568,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HONDA,CIVIC,11140
2568,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HONDA,CIVIC TYPE R,33
2568,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HONDA,CIVIC TYPE R RACING BLACK,1
2568,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HONDA,CR-V,6369
2568,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HONDA,CR-V'14,1
2568,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HONDA,e:N1,238
2568,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HONDA,E ADVANCE,1
2568,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HONDA,FIT RS,1
2568,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HONDA,HR-V,22051
2568,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HONDA,JAZZ,6
2568,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HONDA,JAZZ HYBRID'12,1
2568,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HONDA,MOBILIO,1
2568,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HONDA,N BOX CUSTOM,1
2568,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HONDA,N VAN TEN STYLE FUN,2
2568,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HONDA,N-BOX CUSTOM L TURBO,2
2568,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HONDA,N-BOX CUSTOM TURBO,1
2568,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HONDA,N-BOX JOY TURBO,1
2568,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HONDA,NSX HYBRID,1
2568,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HONDA,NSX TYPE S,1
2568,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HONDA,ODYSSEY e-HEV ABSOLUTE EX,18
2568,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HONDA,S660,1
2568,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HONDA,S660 ALPHA,1
2568,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HONDA,S660 BETA,1
2568,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HONDA,STEP WGN AIR,2
2568,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HONDA,STEP WGN e-HEV AIR,38
2568,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HONDA,STEP WGN e-HEV SPADA,2
2568,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HONDA,STEP WGN e-HEV SPADA PREMIUM,159
2568,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HONDA,STEP WGN SPADA,1
2568,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HONDA,STEP WGN SPADA HYBRID PREMIUM,7
2568,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HONDA,STEP WGN SPADA PREMIUM LINE,8
2568,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HONDA,STEPWAGON e:HEV SPADA PREMIUM,7
2568,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HONDA,STEPWGN e:HEV AIR,9
2568,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HONDA,STEPWGN e:HEV SPADA,1
2568,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HONDA,WR-V,468
2568,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HONDA,,1
2568,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HYUNDAI,CRETA,171
2568,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HYUNDAI,ELANTRA N,2
2568,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HYUNDAI,GENESIS G80 EV,1
2568,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HYUNDAI,GRAND STAREX,1
2568,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HYUNDAI,IONIQ EV,1
2568,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HYUNDAI,IONIQ HEV,1
2568,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HYUNDAI,IONIQ5,113
2568,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HYUNDAI,IONIQ5 N,13
2568,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HYUNDAI,IONIQ6,24
2568,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HYUNDAI,PALISADE,202
