ปี พ.ศ.,ประเภทรถ,ยี่ห้อ,รุ่น,จำนวน
2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,FERRARI,296 GTS,10
2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,FERRARI,488 PISTA,1
2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,FERRARI,812 COMPETIZIONE	,1
2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,FERRARI,F8 SPIDER,3
2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,FERRARI,F8 TRIBUTO,1
2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,FERRARI,PORTOFINO,1
2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,FERRARI,PORTOFINO M,1
2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,FERRARI,PUROSANGUE,9
2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,FERRARI,ROMA,3
2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,FERRARI,ROMA SPIDER,1
2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,FERRARI,SF90 SPIDER,1
2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,FERRARI,SF90 STRADALE,3
2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,FIAT,500 ABARTH ELECTRIC HATCHBACK,1
2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,FOMM,FOMM ONE,13
2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,FORD,EcoSport,1
2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,FORD,EVEREST,9284
2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,FORD,Ford Ecosport,1
2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,FORD,Ford Focus,3
2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,FORD,FORD EVEREST,3
2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,FORD,FORD EVEREST zFAE9BC,1
2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,FORD,FORD EVEREST zJAE9BC,1
2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,FORD,FORD FIESTA,2
2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,FORD,FORD RANGER,1
2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,FORD,FORD RANGER iFBW9B4,1
2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,FORD,FORD RANGER iJBT9A6,2
2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,FORD,FORD RANGER iJBW9B4,1
2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,FORD,MUSTANG,32
2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,FORD,MUSTANG 2.3L ECOBOOST FASTBACK,5
2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,FORD,MUSTANG 5.0 GT PREMIUM,1
2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,FORD,MUSTANG ECOBOOST 2.3,1
2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,FORD,MUSTANG ECOBOOST FASTBACK,1
2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,FORD,MUSTANG ECOBOOST PREMIUM,1
2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,FORD,MUSTANG HIGH PERFORMANCE 2.3L,1
2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,FORD,MUSTANG MACH 1,1
2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,FORD,MUSTANG MACH-E EXTENDED RANGE,5
2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,FORD,RANGER,12539
2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,FORD,RANGER RAPTOR,2333
2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,FORD,RANGER SWB,7
2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,GMC,YUKON XL,1
2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,GWM TANK,300 HYBRID,680
2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,GWM TANK,500 HYBRID,252
2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HAVAL,H6 HEV PRO,107
2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HAVAL,H6 HEV ULTRA,795
2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HAVAL,H6 PLUG-IN HYBRID,476
2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HAVAL,JOLION HYBRID,2413
2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HONDA,ACCORD,2984
2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HONDA,ACCORD HYBRID,14
2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HONDA,ACCORD'13,1
2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HONDA,BR-V,472
2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HONDA,BRIO'13,1
2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HONDA,CITY,18416
2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HONDA,CITY CNG'14,1
2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HONDA,CITY HATCHBACK,15283
2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HONDA,CIVIC,10679
2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HONDA,CIVIC TYPE R,87
2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HONDA,CIVIC TYPE R SPOON,3
2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HONDA,CIVIC'12,1
2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HONDA,CR-V,11069
2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HONDA,CR-V'13,1
2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HONDA,CR-V'16,1
2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HONDA,e:N1,265
2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HONDA,E,1
2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HONDA,E ADVANCE,1
2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HONDA,ELEVATE,1
2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HONDA,FREED,1
2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HONDA,HR-V,22161
2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HONDA,JAZZ,20
2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HONDA,JAZZ'09,1
2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HONDA,JAZZ'15,2
2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HONDA,MOBILIO,2
2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HONDA,MOBILIO'15,1
2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HONDA,N BOX G EX TURBO,1
2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HONDA,N VAN TEN STYLE FUN,2
2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HONDA,N-BOX CUSTOM G-EX TURBO,1
2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HONDA,N-BOX CUSTOM L TURBO,2
2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HONDA,NSX TYPE S,1
2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HONDA,NSX-R,1
2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HONDA,ODYSSEY ABSOLUTE EX,2
2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HONDA,ODYSSEY e-HEV ABSOLUTE EX,18
2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HONDA,S660 ALPHA,4
2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HONDA,S660 MUGEN RA,1
2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HONDA,STEP WGN AIR,1
2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HONDA,STEP WGN e-HEV AIR,16
2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HONDA,STEP WGN e-HEV SPADA,1
2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HONDA,STEP WGN e-HEV SPADA PREMIUM,218
2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HONDA,STEP WGN E HEV SPADA G EX,1
2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HONDA,STEP WGN SPADA HYBRID PREMIUM,15
2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HONDA,STEP WGN SPADA PREMIUM LINE,7
2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HONDA,STEPWAGON e:HEV PREMIUM LINE,3
2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HONDA,STEPWAGON e:HEV SPADA,1
2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HONDA,STEPWAGON e:HEV SPADA PREMIUM,8
2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HONDA,STEPWGN e:HEV AIR,10
2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HONDA,STEPWGN e:HEV SPADA,8
2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HONDA,STEPWGN SPADA,2
2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HONDA,WR-V,1463
2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HONDA,,1
2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HONGQI,H9 2.0L,1
2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HYUNDAI,CRETA,408
2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HYUNDAI,GRAND STAREX,1
2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HYUNDAI,IONIQ EV,1
2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HYUNDAI,IONIQ5,79
2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HYUNDAI,IONIQ5 N,2
2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HYUNDAI,IONIQ6,16
2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HYUNDAI,PALISADE,2
2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HYUNDAI,SANTA FE,16
2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HYUNDAI,SANTA FE HYBRID,1
2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HYUNDAI,SONATA2.4GLSEXECUTIV,1
2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,HYUNDAI,STARGAZER,1365
2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,ISUZU,D-MAX,35354
2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,ISUZU,FTR34LXXXU,1
2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,ISUZU,MU-X,13050
2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,ISUZU,TFR86JCQH5 (P),1
2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,ISUZU,TFR87GWRH1 (M),3
2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,ISUZU,,2
2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,JAC,EVO-T8,35
2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,JAECOO,6 EV Long Range 2WD,14
2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,JAECOO,6 EV Long Range 4WD,145
2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,JAGUAR,F-PACE 2.0 LITRE T/C PETROL,5
2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,JAGUAR,F-TYPE 2.0 LITRE T/C PETROL,1
2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,JAGUAR,F-TYPE R-DYNAMIC COUPE,1
2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,JAGUAR,I-PACE AWD S,1
2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,JAGUAR,XF PRESTIGE 2.0 DIESEL,1
2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,JEEP,COMPASS LIMITED,1
2567,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน,JEEP,GLADIATOR RUBICON,2
